Lon,Lat,RP50,RP100,Dur_hist,Dur_RP50,Dur_RP100,ST_A_perc,ST_B_perc,ST_C_perc,ST_D_perc
-5.6809,36.0347,1.32968243076667,1.36658566156212,6.64968888888889,6.7836425329541,6.80610396712854,0,78.6666666666667,21.3333333333333,0
-5.6858,36.0488,1.39153084839282,1.42679928748976,6.54774122807018,6.84103344440248,6.88857514303256,0,90.7894736842105,9.21052631578947,0
-5.6009,35.8402,1.21155734104614,1.24743170606715,6.89966666666667,7.13321546884292,7.19131849137381,0,73.3333333333333,26.6666666666667,0
-5.6091,35.8424,1.21567805529158,1.25203922765775,6.91017777777778,7.13134294085687,7.18945335931552,0,76,24,0
-5.6928,36.0501,1.40387726920086,1.4392649460147,6.55607456140351,6.85057404058963,6.90147182975795,0,92.1052631578947,7.89473684210526,0
-5.6155,35.8403,1.21682050018215,1.25271726209804,6.88646666666667,7.24952849290517,7.32647011200028,0,74.6666666666667,25.3333333333333,0
-5.6987,36.0517,1.39849971803742,1.43312892024955,6.56366666666667,6.88022007592157,6.93629338092948,0,90.6666666666667,9.33333333333333,0
-5.6237,35.8409,1.28513236913355,1.32401351598475,6.76991111111111,7.03965566375148,7.090329483965,0,77.3333333333333,22.6666666666667,0
-5.63,35.8413,1.29213080253768,1.332066093959,6.75802222222222,7.02042171973194,7.07480046939826,0,77.3333333333333,22.6666666666667,0
-5.7051,36.0524,1.41003763928009,1.44726509323362,6.56628888888889,6.90563102472739,6.96651063868091,0,90.6666666666667,9.33333333333333,0
-5.71,36.0517,1.41178471087267,1.44934657218393,6.58416666666667,6.87828152659491,6.93467514663544,0,90.7894736842105,9.21052631578947,0
-5.6352,35.8394,1.29356230883741,1.33210292719192,6.69344444444444,6.9523009965435,6.99799031745406,0,77.3333333333333,22.6666666666667,0
-5.6405,35.8393,1.29373240173748,1.33216956379637,6.71397777777778,6.93665959356681,6.97572439572881,0,77.3333333333333,22.6666666666667,0
-5.7151,36.0511,1.42510680924936,1.46540854082276,6.5928,6.9249771467807,6.9879301100054,0,90.6666666666667,9.33333333333333,0
-5.6494,35.8421,1.29098602676726,1.32837910674735,6.69478070175438,6.96925067728203,7.01216693926135,0,77.6315789473684,22.3684210526316,0
-5.7224,36.0511,1.51115333684008,1.55155339619391,6.53311111111111,6.80438920430194,6.85293269478534,0,96,4,0
-5.656,35.8414,1.4303182296437,1.4712625788636,6.6069298245614,6.78621563123663,6.82421916537138,0,85.5263157894737,14.4736842105263,0
